IUSA Number,Y2019,Y2020,Y2021,Company Name,Address,City,State,ZIP Code,Primary SIC Description
11-853-3892,1,1,1,Baskin-Robbins,1110 Freeport Rd,Pittsburgh,PA,15238,Ice Cream Parlors
11-853-4023,1,1,1,Bob's Garage,1372 Freeport Rd,Pittsburgh,PA,15238,Restaurants
11-853-9527,1,1,1,Conca D'Oro Pizzeria,916 Presque Isle Dr,Pittsburgh,PA,15239,Pizza
11-854-0012,1,1,1,Franco's Pizza,138 Unity Center Rd,Pittsburgh,PA,15239,Pizza
11-854-0582,1,1,1,John Anthony's Restaurant,115 Center New Texas Rd,Pittsburgh,PA,15239,Restaurants
11-854-4113,1,1,1,Eat'n Park,301 S Hills Vlg,Pittsburgh,PA,15241,Restaurants
11-854-4170,1,1,1,Elegant Accent Catering Inc,1620 Painters Run Rd,Pittsburgh,PA,15243,Caterers
11-854-8775,1,0,0,Wendy's,802 W View Park Dr,Pittsburgh,PA,15229,Restaurants
17-605-4518,1,1,1,Zhen Choo Chinese Restaurant,268 Yost Blvd,Pittsburgh,PA,15221,Restaurants
17-605-4674,1,1,1,Italian Village Pizza,600 Grant St # 9,Pittsburgh,PA,15219,Restaurants
17-605-4674,1,1,1,Italian Village Pizza,600 Grant St # 9,Pittsburgh,PA,15219,Pizza
17-605-5200,1,1,1,Vocelli Pizza,1130 Perry Hwy # 27,Pittsburgh,PA,15237,Pizza
17-733-3077,1,1,1,Rullo's Bar & Grill,65 Station St,Pittsburgh,PA,15205,Restaurants
17-733-3416,1,1,1,Alfreds Deli Plus,3041 Brereton St,Pittsburgh,PA,15219,Restaurants
17-733-3762,1,1,1,Remo's Catering,2151 Babcock Blvd,Pittsburgh,PA,15209,Caterers
17-757-1544,1,1,1,Taco Bell,2300 Ardmore Blvd,Pittsburgh,PA,15221,Restaurants
17-757-1775,1,1,1,Starlite Lounge,364 Freeport Rd,Blawnox,PA,15238,Restaurants
17-757-1775,1,1,1,Starlite Lounge,364 Freeport Rd,Pittsburgh,PA,15238,Restaurants
17-825-6178,1,1,1,Chan An Restaurant,2013 Wharton Sq,Pittsburgh,PA,15203,Restaurants
17-849-8952,1,0,0,Gennaros Pizza & Pasta,1417 E Carson St # 1,Pittsburgh,PA,15203,Pizza
17-958-1293,1,1,1,C C's Cafe,2218 Main St,Pittsburgh,PA,15215,Restaurants
17-958-1293,1,1,1,Cc's Cafe,2218 Main St,Pittsburgh,PA,15215,Restaurants
17-958-1558,1,1,0,Crazy Mocha-Shady Side,5830 Ellsworth Ave # 100,Pittsburgh,PA,15232,Restaurants
18-016-9682,1,1,1,Gator's Saloon,4624 Liberty Ave,Pittsburgh,PA,15224,Restaurants
18-128-6386,1,1,1,Vocelli Pizza,2011 Waverly St,Pittsburgh,PA,15218,Pizza
18-128-6386,1,1,1,Vocelli Pizza,2011 Waverly St,Swissvale,PA,15218,Pizza
20-283-6771,1,1,1,Mcminn's Irish Pub,3925 Willow Ave,Castle Shannon,PA,15234,Restaurants
20-283-6771,1,1,1,Mcminn's Irish Pub,3925 Willow Ave # 1,Pittsburgh,PA,15234,Restaurants
20-283-7019,1,1,1,Panera Bread,3401 Blvd Of The Allies,Pittsburgh,PA,15213,Restaurants
20-283-7035,1,1,1,Joe's Crab Shack,226 W Station Square Dr,Pittsburgh,PA,15219,Restaurants
20-389-5297,1,1,1,Sushi Tomo,4812 Mcknight Rd,Pittsburgh,PA,15237,Restaurants
20-528-1231,1,1,1,Hyatt Regency-Intl Airport,1111 Airport Blvd,Pittsburgh,PA,15231,Hotels & Motels
20-669-4846,1,1,1,Subway,5438 Centre Ave # 3,Pittsburgh,PA,15232,Restaurants
20-669-4846,1,1,1,Subway,5438 Centre Ave,Pittsburgh,PA,15232,Restaurants
20-685-9845,1,1,1,Uubu 6,178 Pius St,Pittsburgh,PA,15203,Restaurants
20-708-3478,1,1,1,Pizza Parma-Downtown,963 Liberty Ave,Pittsburgh,PA,15222,Pizza
20-708-3536,1,1,1,Primanti Bros,6 Anchor Dr,Pittsburgh,PA,15238,Restaurants
20-708-4617,1,1,1,Pizza Co,4101 Library Rd,Pittsburgh,PA,15234,Restaurants
20-908-4490,1,1,1,Whole Foods Market,5880 Centre Ave,Pittsburgh,PA,15206,Grocers-Retail
20-967-1817,1,1,1,Beer Belly's Bar & Grill,1008 5th Ave,Pittsburgh,PA,15219,Bars
21-121-6999,1,1,1,Thai On Carson,1925 E Carson St,Pittsburgh,PA,15203,Restaurants
21-142-3199,1,1,1,Subway,930 Presque Isle Dr,Pittsburgh,PA,15239,Restaurants
21-255-6666,1,0,0,Subway,1609 S Braddock Ave,Pittsburgh,PA,15218,Restaurants
21-255-6971,1,1,1,Subway,2150 Brownsville Rd # 124,Pittsburgh,PA,15210,Restaurants
21-269-1463,1,1,1,Smokey Bones Bar & Fire Grill,6050 Robinson Center Dr,Pittsburgh,PA,15205,Restaurants
21-269-1471,1,1,1,Olive Garden Italian Kitchen,6000 Robinson Center Dr,Pittsburgh,PA,15205,Restaurants
21-311-2485,1,1,1,Fox's Pizza Den,2374 Golden Mile Hwy,Pittsburgh,PA,15239,Pizza
21-311-2485,1,1,1,Fox's Pizza Den,2374 Golden Mile Hwy,Plum,PA,15239,Pizza
21-488-7473,1,1,1,Subway,3446 William Penn Hwy # 2-B,Pittsburgh,PA,15235,Restaurants
21-728-0940,1,1,1,Starbucks,4765 Liberty Ave # 1,Pittsburgh,PA,15224,Coffee Shops
21-728-0940,1,1,1,Starbucks,4765 Liberty Ave,Pittsburgh,PA,15224,Coffee Shops
21-728-0965,1,1,1,Shady Grove,5500 Walnut St # 3,Pittsburgh,PA,15232,Bars
21-728-0965,1,1,1,Shady Grove,5500 Walnut St # 3,Pittsburgh,PA,15232,Restaurants
21-748-1456,1,1,1,Starbucks,971 Greentree Rd,Pittsburgh,PA,15220,Coffee Shops
21-748-3213,1,1,1,Amazing Wok,2910 W Liberty Ave # 1,Pittsburgh,PA,15216,Restaurants
21-766-4119,1,1,1,Piccolo Forno,3801 Butler St,Pittsburgh,PA,15201,Restaurants
21-793-0775,1,0,0,Groove Cheesesteak Co,2000 E Carson St,Pittsburgh,PA,15203,Restaurants
21-871-2388,1,1,1,Rose Tea Cafe,5874 Forbes Ave,Pittsburgh,PA,15217,Coffee Shops
21-871-5589,1,1,1,Tallulah's Catering,419 Butler St,Pittsburgh,PA,15223,Caterers
21-871-5977,1,1,1,Walnut Grill,5500 Walnut St # 3,Pittsburgh,PA,15232,Restaurants
21-871-7304,1,1,1,Original Pancake House,30 Mcintyre Square Dr,Pittsburgh,PA,15237,Restaurants
21-871-7940,1,1,1,Pizza Hut,2324 Ardmore Blvd,Pittsburgh,PA,15221,Pizza
21-871-7973,1,1,1,Namaste India,1400 Radford Rd # 1,Pittsburgh,PA,15227,Restaurants
21-871-8948,1,1,1,Holiday Inn Express,20 S 10th St,Pittsburgh,PA,15203,Hotels & Motels
21-871-9094,1,1,1,Angkor Restaurant,2350 Noblestown Rd # 4,Pittsburgh,PA,15205,Restaurants
21-871-9094,1,1,1,Angkor Restaurant,2350 Noblestown Rd # 18,Pittsburgh,PA,15205,Restaurants
21-872-1892,1,1,1,Eggheads Saloon,1162 Brookline Blvd,Pittsburgh,PA,15226,Bars
21-872-3575,1,1,1,Pesaro's Pizza,4324 Butler St,Pittsburgh,PA,15201,Pizza
21-872-3625,1,1,1,J & J Family Rstrnt & Caterer,300 Shiloh St,Pittsburgh,PA,15211,Restaurants
21-872-4136,1,1,1,Allegheny Sandwich Shop,440 Ross St,Pittsburgh,PA,15219,Restaurants
21-872-5885,1,1,1,Buca Di Beppo,6600 Robinson Center Dr,Pittsburgh,PA,15205,Restaurants
21-872-6388,1,1,1,Cafe Du Jour,1107 E Carson St,Pittsburgh,PA,15203,Restaurants
21-872-6933,1,1,1,Lin No 1 Chinese Kitchen Inc,11630 Frankstown Rd,Penn Hills,PA,15235,Restaurants
21-872-6933,1,1,1,Lin No 1 Chinese Kitchen Inc,11630 Frankstown Rd # A5,Pittsburgh,PA,15235,Restaurants
21-872-7238,1,1,1,Milano's Pizza,6532 Steubenville Pike,Pittsburgh,PA,15205,Pizza
21-872-7246,1,0,0,Chaya Japanese Cuisine,2032 Murray Ave,Pittsburgh,PA,15217,Restaurants
21-872-7303,1,1,1,Chef Chen Chinese Restaurant,7211 Saltsburg Rd,Penn Hills,PA,15235,Restaurants
21-872-7303,1,1,1,Chef Chen Chinese Restaurant,7211 Saltsburg Rd,Pittsburgh,PA,15235,Restaurants
21-872-7592,1,1,1,China House II,7400 Church St,Pittsburgh,PA,15218,Restaurants
21-872-7592,1,1,1,China House II,7400 Church St,Swissvale,PA,15218,Restaurants
21-872-7659,1,1,1,Chinatown Inn,522 3rd Ave,Pittsburgh,PA,15219,Restaurants
21-872-7709,1,1,1,Chuck E Cheese's,20 Mcintyre Square Dr,Pittsburgh,PA,15237,Pizza
21-872-7899,1,0,0,Pizza Giano,461 Perry Hwy,Pittsburgh,PA,15229,Pizza
21-872-8038,1,1,1,Sunnyledge Hotel,5124 5th Ave,Pittsburgh,PA,15232,Hotels & Motels
21-872-8673,1,1,1,Parkview Vfd Social Hall,726 Midway Dr,Pittsburgh,PA,15215,Caterers
21-872-8673,1,1,1,Parkview Vfd Social Hall,726 Midway Dr,Pittsburgh,PA,15215,
21-872-8699,1,1,1,Orange Julius,100 Robinson Center Dr # 2560,Pittsburgh,PA,15205,Juice Bars
21-872-8897,1,1,1,Joe Zeppi's Frozen Treats,915 Mount Royal Blvd,Pittsburgh,PA,15223,Ice Cream Parlors
21-872-9101,1,1,1,Twisters Soft Serve Ice Cream,4210 Main St,Pittsburgh,PA,15224,Ice Cream Parlors
21-873-0588,1,1,1,Villa Fresh Italian Kitchen,100 Robinson Center Dr,Pittsburgh,PA,15205,Restaurants
21-873-0588,1,1,1,Villa Pizza,100 Robinson Center Dr,Pittsburgh,PA,15205,Pizza
21-873-1180,1,1,1,Crazy Mocha,4525 Liberty Ave,Pittsburgh,PA,15224,Coffee Shops
21-873-2436,1,1,1,Hard Rock Cafe,230 W Station Square Dr,Pittsburgh,PA,15219,Restaurants
21-873-4150,1,1,1,Mad Mex,2 Robinson Plz # 100,Pittsburgh,PA,15205,Restaurants
21-873-5892,1,1,1,Mc Donald's,100 Davis Blvd,Pittsburgh,PA,15275,Restaurants
21-873-8011,1,1,1,Panera Bread,1900 Greentree Rd,Pittsburgh,PA,15220,Restaurants
21-873-8318,1,1,0,China Star,3200 Mcintyre Square Dr,Pittsburgh,PA,15237,Restaurants
21-873-8748,1,1,1,Rice King,2199 Babcock Blvd # 3,Pittsburgh,PA,15209,Restaurants
21-873-9266,1,1,1,Silky's Pub,5135 Liberty Ave # 4,Pittsburgh,PA,15224,Restaurants
21-873-9399,0,1,0,Steak 'n Shake,1951 Park Manor Blvd,Pittsburgh,PA,15205,Restaurants
21-873-9480,1,1,1,Subway,215 Blazier Dr,Pittsburgh,PA,15237,Restaurants
21-873-9498,1,1,1,Subway,517 Mcneilly Rd,Pittsburgh,PA,15226,Restaurants
21-873-9522,1,1,1,Subway,2020 Ardmore Blvd # 170,Pittsburgh,PA,15221,Restaurants
21-873-9662,1,1,1,Subway,100 Robinson Center Dr # Fc-3,Pittsburgh,PA,15205,Restaurants
21-873-9985,0,1,1,Tedolas LTD,212 Shiloh St,Pittsburgh,PA,15211,Bars
21-874-0017,1,1,1,Thai Cuisine Restaurant,4627 Liberty Ave,Pittsburgh,PA,15224,Restaurants
21-874-6642,2,2,2,Kelly's Bar & Lounge,6012 Penn Ave,Pittsburgh,PA,15206,Cocktail Lounges
21-874-7004,1,0,1,Starbucks,100 Robinson Center Dr # K-5,Pittsburgh,PA,15205,Coffee Shops
21-945-5086,1,1,1,Mm Mm Pizza,5001 Curry Rd,Pittsburgh,PA,15236,Restaurants
21-945-5086,1,1,1,Mm Mm Pizza,5208 Clairton Blvd,Pittsburgh,PA,15236,Restaurants
22-027-7933,1,1,1,Rita's Italian Ice/Frzn Cstrd,5880 Forbes Ave,Pittsburgh,PA,15217,Ice Cream Parlors
22-027-8014,1,1,1,Little Nipper's Pizza,216 N Craig St,Pittsburgh,PA,15213,Pizza
22-027-8014,1,1,1,Little Nipper's Pizza II,216 N Craig St,Pittsburgh,PA,15213,Pizza
22-206-7837,1,1,1,Starbucks,1050 Park Manor Blvd,Pittsburgh,PA,15205,Coffee Shops
22-239-4595,1,1,1,Starbucks,202 6th St,Pittsburgh,PA,15222,Coffee Shops
22-239-4868,1,1,1,Starbucks,1500 Washington Rd # 1201,Pittsburgh,PA,15228,Coffee Shops
22-239-5105,1,1,1,Subway,5301 Grove Rd # 615,Pittsburgh,PA,15236,Restaurants
22-256-0385,1,0,0,Edy's Grand Ice Cream,910 Vista Park Dr,Pittsburgh,PA,15205,Ice Cream & Frozen Desserts-Distr (Whls)
22-274-0334,1,1,1,Jimmy John's,502 Liberty Ave,Pittsburgh,PA,15222,Restaurants
22-274-0334,1,1,1,Jimmy John's,506 Liberty Ave,Pittsburgh,PA,15222,Restaurants
22-274-0367,1,1,1,Remedy Restaurant & Lounge,5121 Butler St,Pittsburgh,PA,15201,Restaurants
22-402-4414,1,1,1,Abbott Door & Trim Corp,651 Holiday Dr,Pittsburgh,PA,15220,Doors-Repairing
22-422-7074,1,1,1,Sam's Bar,3011 W Liberty Ave,Pittsburgh,PA,15216,Restaurants
22-422-7116,1,1,1,Subway,4778 Liberty Ave,Pittsburgh,PA,15224,Restaurants
22-439-9949,1,1,1,Subway,1000 Ross Park Mall Dr # Vc11,Pittsburgh,PA,15237,Restaurants
22-440-0077,1,1,1,Subway,3336 Babcock Blvd # 2,Mcknight,PA,15237,Restaurants
22-440-0077,1,1,1,Subway,3336 Babcock Blvd # 2,Pittsburgh,PA,15237,Restaurants
22-558-8904,1,1,1,Monterey Pub,1227 Monterey St,Pittsburgh,PA,15212,Bars
22-558-8987,1,1,1,Nakama Japanese Steakhouse,1611 E Carson St,Pittsburgh,PA,15203,Restaurants
22-628-6565,1,1,1,Aladdins Eatery,630 Washington Rd,Mt Lebanon,PA,15228,Restaurants
22-628-6565,1,1,1,Aladdins Eatery,630 Washington Rd,Pittsburgh,PA,15228,Restaurants
22-789-6982,1,1,1,Melting Pot,242 W Station Square Dr,Pittsburgh,PA,15219,Restaurants
22-789-7287,0,1,1,Subway,301 Fort Couch Rd #Fc09,Pittsburgh,PA,15241,Restaurants
22-789-7337,1,1,1,Dancing Bean,5301 Grove Rd # A545-3,Pittsburgh,PA,15236,Coffee Shops
22-814-5330,1,1,1,Coffee Tree Roasters,5524 Walnut St,Pittsburgh,PA,15232,Coffee Shops
22-947-5462,1,1,1,Panera Bread,7217 Mcknight Rd,Pittsburgh,PA,15237,Restaurants
22-947-5561,1,1,1,Subway,7343 Saltsburg Rd # A,Pittsburgh,PA,15235,Restaurants
22-953-8236,1,1,1,Golden Corral Buffet & Grill,900 Park Manor Blvd,Pittsburgh,PA,15205,Restaurants
22-953-8277,1,1,1,Maisie's Pizza,1130 Perry Hwy # 7,Pittsburgh,PA,15237,Pizza
22-971-4936,1,1,1,Fredo's Deli,1451 Potomac Ave,Pittsburgh,PA,15216,Restaurants
22-971-5222,1,1,1,Denise & Earl's,7709 Frankstown Ave,Pittsburgh,PA,15208,Bars
23-219-9471,1,1,1,Chick-Fil-A,120 Andrew Dr,Pittsburgh,PA,15275,Restaurants
23-219-9687,1,1,1,Sidelines Bar & Grill,621 Evergreen Ave,Pittsburgh,PA,15209,Bars
23-418-4430,0,1,0,Steak 'n Shake,410 Clairton Blvd,Pittsburgh,PA,15236,Restaurants
23-466-8887,1,1,1,Birmingham Bridge Tavern,2901 Sarah St,Pittsburgh,PA,15203,Restaurants
23-466-9158,1,1,1,Starbucks,417 S Craig St # 3,Pittsburgh,PA,15213,Coffee Shops
23-676-3918,1,1,1,Subway,55 Alpha Dr,Pittsburgh,PA,15238,Restaurants
23-691-0030,1,1,1,Bon Vie,1500 Washington Rd,Pittsburgh,PA,15228,Restaurants
23-691-0030,1,1,1,Bravo! Cucina Italiana,1500 Washington Rd,Pittsburgh,PA,15228,Restaurants
23-691-0030,1,1,1,Bravo! Italian Kitchen,1500 Washington Rd,Pittsburgh,PA,15228,Restaurants
23-708-3829,1,1,1,Slick's Bar & Grill,101 Capital Ave,Pittsburgh,PA,15226,Bars
23-868-1548,1,1,1,Domino's,1019 W View Park Dr,Pittsburgh,PA,15229,Pizza
23-895-6114,1,1,1,Atria's Restaurant-O'Hara,1374 Freeport Rd,Pittsburgh,PA,15238,Restaurants
24-060-7556,1,1,1,Sam's Sun Sandwich,2616 Brownsville Rd,Pittsburgh,PA,15227,Restaurants
24-060-7556,1,1,1,Sam's Sun Sandwich,2616 Brownsville Rd,Pittsburgh,PA,15227,
24-072-7040,1,1,1,Folino Brothers Pizzeria,373 Vanadium Rd # 101,Pittsburgh,PA,15243,Pizza
24-072-7040,1,1,1,Nobbys Pizzeria Pizza Pittsbgh,373 Vanadium Rd # 101,Pittsburgh,PA,15243,Pizza
24-072-7479,1,1,1,Pasquale's Pizzeria,6221 Saltsburg Rd,Pittsburgh,PA,15235,Restaurants
24-072-7479,1,1,1,Pasquale's Pizzeria-Penn Hills,6221 Saltsburg Rd,Pittsburgh,PA,15235,Pizza
24-088-9063,1,1,1,Pastries A-LA-Carte,81 Clairton Blvd,Pittsburgh,PA,15236,Bakers-Retail
24-212-1424,1,1,1,Cheesecake Factory,415 S 27th St,Pittsburgh,PA,15203,Restaurants
24-212-1572,1,1,1,Starbucks,600 Grant St # 14,Pittsburgh,PA,15219,Coffee Shops
24-212-1598,1,1,1,Bahama Breeze,6100 Robinson Center Dr,Pittsburgh,PA,15205,Restaurants
24-224-7070,1,1,0,Pizza Hut,2002 E Carson St # 1,Pittsburgh,PA,15203,Pizza
24-224-7104,1,1,1,Subway,1347 W Liberty Ave # B,Pittsburgh,PA,15226,Restaurants
24-224-7104,1,1,1,Subway,1347 W Liberty Ave,Pittsburgh,PA,15226,Restaurants
24-310-4700,1,1,1,Starbucks,5301 Liberty Ave,Pittsburgh,PA,15224,Coffee Shops
24-310-4700,1,1,1,Starbucks,5310 Liberty Ave,Pittsburgh,PA,15224,Coffee Shops
24-310-4783,1,1,1,Starbucks,7 Market Sq,Pittsburgh,PA,15222,Coffee Shops
24-383-9511,1,1,1,Frank's Pizza & Chicken,1442 Lowrie St,Pittsburgh,PA,15212,Pizza
24-383-9511,1,1,1,Frank's Pizza-Chicken-Troy Hl,1442 Lowrie St,Pittsburgh,PA,15212,Pizza
24-383-9818,1,1,1,Cold Stone Creamery,6509 Robinson Center Dr,Pittsburgh,PA,15205,Ice Cream Parlors
24-402-7736,1,1,1,Antonio's Pizzeria,758 Brookline Blvd,Pittsburgh,PA,15226,Pizza
24-495-6652,1,1,1,Trolley Barn Eatery,3360 Library Rd # 4,Castle Shannon,PA,15234,Caterers
24-495-6652,1,1,1,Trolley Barn Eatery,3360 Library Rd # 4,Pittsburgh,PA,15234,Caterers
24-496-0365,1,1,1,Mineo's Pizza,2350 Noblestown Rd,Pittsburgh,PA,15205,Pizza
24-496-1868,1,1,1,Smiling Moose,1306 E Carson St,Pittsburgh,PA,15203,Restaurants
24-496-2338,1,1,1,Pizza Pronto & Gyro House,4611 Centre Ave,Pittsburgh,PA,15213,Pizza
24-496-5190,1,0,0,Brentwood Express,3900 Saw Mill Run Blvd,Pittsburgh,PA,15227,Restaurants
24-496-6529,1,1,1,Hong Kong Taste,366 Butler St,Pittsburgh,PA,15223,Restaurants
24-496-6883,1,1,1,Me Kong Restaurant,1429 Potomac Ave,Pittsburgh,PA,15216,Restaurants
24-496-7170,1,1,1,Mendoza Express,812 Noblestown Rd,Pittsburgh,PA,15205,Restaurants
24-496-7659,1,1,1,Panera Bread,5430 Centre Ave # 1,Pittsburgh,PA,15232,Restaurants
24-496-7659,1,1,1,Panera Bread,5430 Centre Ave,Pittsburgh,PA,15232,Restaurants
24-497-0265,1,1,1,Giant Eagle,9001 Frankstown Rd,Pittsburgh,PA,15235,Grocers-Retail
24-497-0299,1,1,1,El Campesino,4771 Mcknight Rd # 2,Pittsburgh,PA,15237,Restaurants
24-497-5249,1,1,1,Auntie Anne's Pretzels,100 Robinson Cente # 4734-Fc-9,Pittsburgh,PA,15205,Pretzels-Retail
24-497-5249,1,1,1,Auntie Anne's Pretzels,100 Robinson Center Dr # 4734,Pittsburgh,PA,15205,Pretzels-Retail
24-578-5621,1,1,1,Meat & Potatoes,649 Penn Ave,Pittsburgh,PA,15222,Restaurants
24-598-6120,1,1,0,India Palace,137 6th St,Pittsburgh,PA,15222,Restaurants
24-618-4881,1,1,1,Flame Barbeque,1805 Babcock Blvd,Pittsburgh,PA,15209,Caterers
24-637-3559,1,1,0,Showcase Pizza,109 Curry Hollow Rd,Pittsburgh,PA,15236,Pizza
24-755-6004,1,1,1,Cold Stone Creamery,5800 Forbes Ave,Pittsburgh,PA,15217,Ice Cream Parlors
24-808-3545,1,1,1,Pamela's P & G Diner,60 21st St,Pittsburgh,PA,15222,Restaurants
24-960-8100,1,1,1,Giannavia's,5301 Grove Rd # 639,Pittsburgh,PA,15236,Pizza
25-010-1102,1,1,1,Arby's,4810 Mcknight Rd,Pittsburgh,PA,15237,Restaurants
25-136-9542,1,1,1,Ditka's,1 Robinson Plz # 120,Pittsburgh,PA,15205,Restaurants
25-136-9542,1,1,1,Ditka's Of Pittsburgh,1 Robinson Plz # 120,Pittsburgh,PA,15205,Restaurants
25-191-4487,1,0,0,Subway,6500 Steubenville Pike,Pittsburgh,PA,15205,Restaurants
25-205-6494,1,1,1,Pittsburgh Barbecue Co,1000 Banksville Rd,Pittsburgh,PA,15216,Foods-Carry Out
25-205-6494,1,1,1,Pittsburgh Barbecue Co,1000 Banksville Rd,Pittsburgh,PA,15216,Restaurants
25-303-8590,1,1,1,Pizza Bellagio Pittsburgh,4635 Centre Ave,Pittsburgh,PA,15213,Pizza
25-317-2761,1,0,0,Crystal,1211 Penn Ave,Pittsburgh,PA,15222,Restaurants
25-317-2878,1,1,1,Korea Garden,414 Semple St,Pittsburgh,PA,15213,Restaurants
25-353-3756,0,1,1,Curry Away,247 Edgewood Ave,Pittsburgh,PA,15218,Restaurants
25-371-1840,1,1,1,Hook Fish & Chicken,6960 5th Ave,Pittsburgh,PA,15208,Restaurants
25-671-5830,1,1,1,Crazy Mocha Coffee Co,4400 Forbes Ave,Pittsburgh,PA,15213,Coffee Shops
25-721-4924,1,1,1,Claddagh Irish Pub,407 Cinema Dr,Pittsburgh,PA,15203,Restaurants
25-721-5087,1,1,1,Orbis Caffe,675 Washington Rd,Pittsburgh,PA,15228,Coffee Shops
25-778-2896,1,1,1,Starbucks,2345 Murray Ave # 3,Pittsburgh,PA,15217,Coffee Shops
25-845-3497,1,1,1,Molly's Pizza,1525 Potomac Ave,Pittsburgh,PA,15216,Pizza
25-845-3802,1,0,0,Tgi Friday's,200 Park Manor Dr,Pittsburgh,PA,15205,Restaurants
25-877-0163,0,0,1,Americano Cafe,420 Fort Duquesne Blvd,Pittsburgh,PA,15222,Coffee Shops
25-889-1795,1,1,1,China Lin,5500 Butler St,Pittsburgh,PA,15201,Restaurants
26-037-9466,1,0,0,Wendy's,3410 William Penn Hwy,Pittsburgh,PA,15235,Restaurants
26-064-2996,1,1,1,Wendy's,725 Allegheny Ave,Pittsburgh,PA,15233,Restaurants
26-181-2820,1,1,1,Wendy's,4001 Butler St,Pittsburgh,PA,15201,Restaurants
26-181-2903,1,1,1,Dairy Queen,301 S Hills Vlg # 2213b,Pittsburgh,PA,15241,Ice Cream Parlors
26-200-3932,1,0,0,Subway,454 Home Dr,Pittsburgh,PA,15275,Restaurants
26-331-2985,1,1,1,Point Brugge Cafe,401 Hastings St,Pittsburgh,PA,15206,Restaurants
26-444-1874,1,1,1,Palmieri's Restaurant-Sports,951 Old Frankstown Rd,Plum,PA,15239,Restaurants
26-444-1874,1,1,1,Palmieri's Restaurants,951 Old Frankstown Rd,Pittsburgh,PA,15239,Restaurants
26-445-3267,1,1,1,Arby's,1806 Golden Mile Hwy,Pittsburgh,PA,15239,Restaurants
26-620-1060,1,1,1,Pizza Co,3050 Churchview Ave,Pittsburgh,PA,15227,Pizza
26-669-6434,1,1,1,Crazy Mocha Coffee Co,4032 Butler St,Pittsburgh,PA,15201,Coffee Shops
26-911-1050,0,1,1,Cherries Diner,115 Forbes Ave,Pittsburgh,PA,15222,Restaurants
26-911-1670,1,1,1,Bella Ria's,1330 Center Ave,Pittsburgh,PA,15229,Restaurants
26-911-1670,1,1,1,Bella Ria's,5336 Perry Hwy,Pittsburgh,PA,15229,Restaurants
30-020-5994,1,1,1,Puglianos Italian Grill,1808 Golden Mile Hwy,Pittsburgh,PA,15239,Restaurants
30-020-5994,1,1,1,Puglianos Italian Grill,1808 Golden Mile Hwy,Plum,PA,15239,Restaurants
30-020-8717,1,1,1,Peppi's Inc,1721 Penn Ave,Pittsburgh,PA,15222,Restaurants
30-322-5700,1,1,1,Yetter's Candy,504 Grant Ave,Pittsburgh,PA,15209,Candy & Confectionery-Retail
30-322-7375,1,1,1,Mohan's Restaurant,7324 Saltsburg Rd,Pittsburgh,PA,15235,Restaurants
30-483-1084,1,1,1,Jimmy & Nino's,1901 Penn Ave # 1,Pittsburgh,PA,15222,Restaurants
30-483-1084,1,1,1,Jimmy Sunseri & Nino Co,1901 Penn Ave # 1,Pittsburgh,PA,15222,Grocers-Ethnic Foods
30-601-0786,1,1,1,Mc Donald's,2925 Freeport Rd,Pittsburgh,PA,15238,Restaurants
30-601-1834,1,1,1,Kings Family Restaurants,950 Presque Isle Dr,Pittsburgh,PA,15239,Restaurants
30-601-5330,1,1,1,Jade Garden Restaurant,4450 William Penn Hwy,Murrysville,PA,15668,Restaurants
30-601-5330,1,1,1,Jade Garden Restaurant,450 William Pitt Way,Pittsburgh,PA,15238,Restaurants
30-677-7830,0,1,1,Salonika Inc,133 6th St,Pittsburgh,PA,15222,Restaurants
30-677-7830,0,1,1,Salonika's Bar & Grill,133 6th St,Pittsburgh,PA,15222,Restaurants
30-777-3606,1,1,1,Tim's Corner Bar,700 4th St,Pittsburgh,PA,15215,Bars
30-777-3606,1,1,1,Tim's Corner Bar,700 4th St,West Elizabeth,PA,15088,Bars
30-777-6302,1,1,1,East End Food,7516 Meade St,Pittsburgh,PA,15208,Grocers-Retail
30-777-6302,1,1,1,East End Food Co-Op,7516 Meade St,Pittsburgh,PA,15208,Grocers-Retail
30-777-6914,1,1,1,Fords Tavern,1402 Evergreen Ave,Pittsburgh,PA,15209,Bars
30-777-9629,1,1,1,Allegheny Coffee,2005 Penn Ave,Pittsburgh,PA,15222,Coffee Shops
30-777-9934,1,1,1,Lombardozzi's Restaurant,4786 Liberty Ave,Pittsburgh,PA,15224,Restaurants
30-777-9991,1,1,1,Breadworks,2110 Brighton Rd,Pittsburgh,PA,15212,Bakers-Retail
30-777-9991,1,1,1,Breadworks Bakery,2110 Brighton Rd,Pittsburgh,PA,15212,Restaurants
30-778-1609,1,1,1,Benihana,2100 Greentree Rd,Pittsburgh,PA,15220,Restaurants
30-967-2046,1,1,1,Giovanni's Pizza,1504 5th Ave,Pittsburgh,PA,15219,Pizza
30-967-2046,1,1,1,Giovanni's Pizza On 5th Avenue,1504 5th Ave,Pittsburgh,PA,15219,Pizza
31-138-8003,1,1,1,North Shore Deli,539 E Ohio St,Pittsburgh,PA,15212,Restaurants
31-138-8003,1,1,1,North Shore Deli,539 E Ohio St,Pittsburgh,PA,15212,
31-138-9951,1,1,1,Smitty's,3106 Chartiers Ave,Pittsburgh,PA,15204,Bars
31-139-1692,1,0,1,Michael's Pizza Bar & Rstrnt,2612 Sarah St,Pittsburgh,PA,15203,Pizza
