Version Year,IUSA Number,Company Name,Address,City,State,ZIP Code,Primary SIC Description
2020,40-060-1314,Heights Tavern,1400 Crafton Blvd,Pittsburgh,PA,15205,Restaurants
2020,11-846-7018,Fox's Pizza Den,1500 Radford Rd,Pittsburgh,PA,15227,Pizza
2020,56-483-5932,Fox's Pizza Den,6 Bailey Ave,Pittsburgh,PA,15211,Pizza
2020,42-598-4201,Fox's Pizza Den,902 Brookline Blvd,Pittsburgh,PA,15226,Pizza
2020,44-042-1506,Fragasso,436 7th Ave,Pittsburgh,PA,15219,Restaurants
2020,11-854-0012,Franco's Pizza,138 Unity Center Rd,Pittsburgh,PA,15239,Pizza
2020,11-830-9921,Frank Shirley's Restaurant,2209 Saw Mill Run Blvd,Pittsburgh,PA,15210,Restaurants
2020,40-061-1218,Frank's Pizza & Chicken,101 Rochester Rd,Pittsburgh,PA,15229,Pizza
2020,24-383-9511,Frank's Pizza & Chicken,1442 Lowrie St,Pittsburgh,PA,15212,Pizza
2020,83-180-4521,Frankie's Extra Long,3535 Butler St,Pittsburgh,PA,15201,Restaurants
2020,11-852-3869,Franklin Inn Mexican Rstrnt,2313 Rochester Rd,Pittsburgh,PA,15237,Restaurants
2020,41-605-5470,Frankstown Wood Fired Pizza,12911 Frankstown Rd,Pittsburgh,PA,15235,Pizza
2020,42-541-6058,Franktuary,3810 Butler St,Pittsburgh,PA,15201,Restaurants
2020,22-971-4936,Fredo's Deli,1451 Potomac Ave,Pittsburgh,PA,15216,Restaurants
2020,72-133-1659,Frenchis Deli,449 Atwood St,Pittsburgh,PA,15213,Restaurants
2020,65-732-2038,Fresh Corner,120 5th Ave # 305,Pittsburgh,PA,15222,Restaurants
2020,70-824-3007,Fresh Healthy Cafe,100 Robinson Center Dr,Pittsburgh,PA,15205,Juice Bars
2020,73-863-5213,Freshii,501 Grant St # 125,Pittsburgh,PA,15219,Restaurants
2020,11-830-1811,Frick Park Market LLC,7103 Reynolds St,Pittsburgh,PA,15208,Grocers-Retail
2020,74-823-2621,Frick Park Tavern,1100 S Braddock Ave # 8,Pittsburgh,PA,15218,Restaurants
2020,74-481-1573,Friendships Group LLC,4770 Liberty Ave,Pittsburgh,PA,15224,Restaurants
2020,11-851-0270,Frisch's Carrick Poultry,5301 Grove Rd # C530,Pittsburgh,PA,15236,Restaurants
2020,73-798-4755,Fritzy's Gourmet Deli,1926 Spring Garden Ave,Pittsburgh,PA,15212,Restaurants
2020,41-537-4271,Fu Lai Chinese,525 Penn Ave,Pittsburgh,PA,15222,Restaurants
2020,66-726-1093,Fuel & Fuddle,212 Oakland Ave,Pittsburgh,PA,15213,Restaurants
2020,43-247-4852,Fukuda,4770 Liberty Ave,Pittsburgh,PA,15224,Restaurants
2020,74-686-2894,Full Pint Wild Side Pub,5310 Butler St,Pittsburgh,PA,15201,Bars
2020,73-558-5794,Fun Asian Asian,11655 Frankstown Rd,Penn Hills,PA,15235,Restaurants
2020,11-845-6250,G M Dog N' Burger Shoppe,4830 Liberty Ave,Pittsburgh,PA,15224,Restaurants
2020,83-143-2570,Gaetano's,1617 Banksville Rd,Pittsburgh,PA,15216,Restaurants
2020,70-714-2294,Gametime Tavern,1620 Spring Garden Ave,Pittsburgh,PA,15212,Bars
2020,56-476-6640,Gandy Dancer Saloon,100 W Station Square Dr # 1,Pittsburgh,PA,15219,Restaurants
2020,60-328-1254,Gandy's Lounge,7906 Frankstown Ave,Pittsburgh,PA,15221,Cocktail Lounges
2020,70-660-4290,Garage Door Saloon,223 Atwood St,Pittsburgh,PA,15213,Bars
2020,73-177-3694,Garbarino's Restaurants,5925 Baum Blvd,Pittsburgh,PA,15206,Restaurants
2020,11-851-1823,Garden Bar Lounge,4912 Gardenville Rd,Pittsburgh,PA,15236,Bars
2020,41-537-4438,Gary's Restaurant,2605 Brownsville Rd,Pittsburgh,PA,15227,Restaurants
2020,71-509-9918,Gasoline Street Coffee Co LLC,643 1st Ave # 100,Pittsburgh,PA,15219,Coffee Shops
2020,83-131-8340,Gateway Center Cafeteria,603 Stanwix St # 2,Pittsburgh,PA,15222,Restaurants
2020,18-016-9682,Gator's Saloon,4624 Liberty Ave,Pittsburgh,PA,15224,Restaurants
2020,43-178-9191,Gaucho Parilla Argentina LLC,101 James Pl,Pittsburgh,PA,15228,Restaurants
2020,72-896-5100,Genji,5880 Centre Ave,Pittsburgh,PA,15206,Restaurants
2020,37-532-3383,Genoa Pizza & Bar,111 Market St,Pittsburgh,PA,15222,Restaurants
2020,40-074-2524,Georgetown Centre,526 E Bruceton Rd,Pittsburgh,PA,15236,Caterers
2020,71-903-9070,Geppetto Cafe,4121 Butler St,Pittsburgh,PA,15201,Restaurants
2020,73-085-8374,Getgo Gas Sta & Wetgo Car Wash,3601 Saw Mill Run Blvd,Pittsburgh,PA,15227,Convenience Stores
2020,42-240-3384,Getgo Gas Sta & Wetgo Car Wash,10525 Frankstown Rd,Pittsburgh,PA,15235,Convenience Stores
2020,24-960-8100,Giannavia's,5301 Grove Rd # 639,Pittsburgh,PA,15236,Pizza
2020,74-468-1893,Giannivia's Restaurant & Bar,5301 Grove Rd,Pittsburgh,PA,15236,Restaurants
2020,31-139-9687,Giant Eagle,51 Walsh Rd,Pittsburgh,PA,15205,Grocers-Retail
2020,83-147-1735,Giant Eagle,8080 Mcintyre Square Dr,Pittsburgh,PA,15237,Grocers-Retail
2020,83-202-3188,Giant Eagle,600 Towne Square Way,Pittsburgh,PA,15227,Grocers-Retail
2020,94-612-6950,Giant Eagle,4110 Brighton Rd,Pittsburgh,PA,15212,Grocers-Retail
2020,98-922-0892,Giant Eagle,132 Ben Avon Heights Rd,Pittsburgh,PA,15237,Grocers-Retail
2020,97-981-8606,Giant Eagle,1165 Mckinney Ln # 1007,Pittsburgh,PA,15220,Grocers-Retail
2020,83-147-6239,Giant Eagle,9805 Mcknight Rd # 6,Pittsburgh,PA,15237,Grocers-Retail
2020,31-554-7778,Giant Eagle,5260 Grove Rd,Pittsburgh,PA,15236,Grocers-Retail
2020,73-837-9710,Giant Eagle,254 Yost Boulevard-Braddock,Pittsburgh,PA,15221,Grocers-Retail
2020,46-439-6480,Giant Eagle,230 Rodi Rd,Pittsburgh,PA,15235,Grocers-Retail
2020,48-425-4685,Giant Eagle,1901 Murray Ave,Pittsburgh,PA,15217,Grocers-Retail
2020,46-440-3450,Giant Eagle,1717 Cochran Rd # 10,Pittsburgh,PA,15220,Grocers-Retail
2020,11-836-1617,Giant Eagle,4250 Murray Ave,Pittsburgh,PA,15217,Grocers-Retail
2020,41-540-0415,Giant Eagle,318-320 Cedar Ave,Pittsburgh,PA,15212,Grocers-Retail
2020,40-014-0907,Giant Eagle,1705 S Braddock Ave,Pittsburgh,PA,15218,Grocers-Retail
2020,24-497-0265,Giant Eagle,9001 Frankstown Rd,Pittsburgh,PA,15235,Grocers-Retail
2020,11-829-2671,Giant Eagle,6320 Shakespeare St # 7,Pittsburgh,PA,15206,Grocers-Retail
2020,11-827-5627,Giant Eagle,2021 Wharton St,Pittsburgh,PA,15203,Grocers-Retail
2020,38-272-0621,Gibson's Take-Out,10731 Frankstown Rd,Penn Hills,PA,15235,Restaurants
2020,71-589-9311,Gigi's Cupcakes,761 Providence Blvd,Pittsburgh,PA,15237,Bakers-Retail
2020,35-879-8544,Gino Bro's Pizzeria,55 Alpha Dr W # 1,Pittsburgh,PA,15238,Pizza
2020,65-003-8474,Gino Bros Pizzeria & Bar,1713 Main St,Pittsburgh,PA,15215,Pizza
2020,11-827-1162,Emsworth Inn,195 Hazelwood Ave,Emsworth,PA,15202,Restaurants
2020,42-197-9228,Engine House 25,3339 Penn Ave,Pittsburgh,PA,15201,Wineries (Mfrs)
2020,42-198-3803,Ephesus Pizza,219 4th Ave,Pittsburgh,PA,15222,Restaurants
2020,42-115-7523,Epoch 5 Enterprises,1000 Airport Blvd,Pittsburgh,PA,15231,Restaurant Management
2020,74-959-9715,Erin's Deli,210 6th Ave,Pittsburgh,PA,15222,Restaurants
2020,46-437-6458,Espresso Specialty Foods,906 Main St,Pittsburgh,PA,15215,Bakers-Wholesale
2020,65-202-5487,Etown Bar Grill,304 Butler St,Pittsburgh,PA,15223,Restaurants
2020,43-298-5127,Everest Ethnic Rstrnt Indian,4042 Saw Mill Run Blvd # B,Pittsburgh,PA,15227,Restaurants
2020,40-020-9964,Evergreen Cafe,7328 Penn Ave,Pittsburgh,PA,15208,Bars
2020,41-536-6202,Evergreen Fire Co,2127 Babcock Blvd,Pittsburgh,PA,15209,Fire Departments
2020,72-915-6335,Everyday Cafe,532 N Homewood Ave,Pittsburgh,PA,15208,Restaurants
2020,42-538-6811,Everyday Noodles,5875 Forbes Ave,Pittsburgh,PA,15217,Restaurants
2020,71-661-8014,Express Pizzeria,2760 Saw Mill Run Blvd,Pittsburgh,PA,15227,Restaurants
2020,70-597-4779,Fa Logic LLC,1202 Federal St,Pittsburgh,PA,15212,Restaurants
2020,42-798-0142,Fabled Table,1400 Buena Vista St,Pittsburgh,PA,15212,Caterers
2020,40-423-7815,Fads Sandwich Shop,410 Forbes Ave,Pittsburgh,PA,15219,Restaurants
2020,70-538-2865,Fair Shake Environ Legal Svc,5614 Elgin St # 2,Pittsburgh,PA,15206,Attorneys
2020,40-217-2838,Fairmont,510 Market St,Pittsburgh,PA,15222,Hotels & Motels
2020,74-130-8093,Fairmont Hotel Sales Offices,121 7th St,Pittsburgh,PA,15222,Hotels & Motels
2020,70-826-3749,Falbo Vallozzi Lic Vallozzi,435 Market St,Pittsburgh,PA,15222,Grocers-Retail
2020,71-696-8504,Fannie Mae's Gifts,343 Butler St,Pittsburgh,PA,15223,Gift Shops
2020,72-374-1751,Fareed LLC,3147 Banksville Rd,Pittsburgh,PA,15216,Restaurants
2020,72-300-2582,Farm Fresh Deli,1000 Airport Blvd,Pittsburgh,PA,15231,Restaurants
2020,48-422-7202,Fat Heads South Shore Saloon,1805 E Carson St,Pittsburgh,PA,15203,Restaurants
2020,74-927-6308,Father Son Pizzeria,3906 Perrysville Ave,Pittsburgh,PA,15214,Restaurants
2020,74-924-3787,Father's Diner,876 Progress St,Pittsburgh,PA,15212,Restaurants
2020,40-423-7816,Fatty Daddy's,2443 Wylie Ave,Pittsburgh,PA,15219,Restaurants
2020,40-258-2193,Fazio's Pizza,4028 Penn Ave,Pittsburgh,PA,15224,Pizza
2020,42-726-4922,Feast On Brilliant,27 Brilliant Ave,Pittsburgh,PA,15215,Grocers-Retail
2020,42-598-4057,Felice Perri & Son,423 Mcneilly Rd,Pittsburgh,PA,15226,Real Estate
2020,74-668-0766,Fig & Ash,514 E Ohio St,Pittsburgh,PA,15212,Nonclassified Establishments
2020,69-440-0862,Fin Mccool's,1505 E Carson St,Pittsburgh,PA,15203,Restaurants
2020,11-846-1656,Fiori's Pizzaria,103 Capital Ave,Pittsburgh,PA,15226,Pizza
2020,71-664-8270,Fire Side Public House,6290 Broad St,Pittsburgh,PA,15206,Restaurants
2020,42-737-1015,Firehouse Subs,320 Mcholme Dr,Pittsburgh,PA,15275,Restaurants
2020,73-869-7906,Firepitt Pizza The Block LLC,8011 Mcknight Rd # B,Pittsburgh,PA,15237,Restaurants
2020,56-475-8001,Fireside Caribbean Restaurant,796 Penn Ave,Pittsburgh,PA,15221,Restaurants
2020,11-828-2045,Fireside Inn,4214 Steubenville Pike,Pittsburgh,PA,15205,Restaurants
2020,42-750-6294,First Class Caterers,310 Vista Park Dr # 3,Pittsburgh,PA,15205,Caterers
2020,71-787-8134,First Watch Restaurant,9176 Covenant Ave,Pittsburgh,PA,15237,Restaurants
2020,72-260-8504,First Watch Restaurant,5235 Clairton Blvd,Pittsburgh,PA,15236,Restaurants
2020,40-159-8436,First Watch Restaurant,215 Settlers Ridge Center Dr,Pittsburgh,PA,15205,Restaurants
2020,70-504-1281,Five Guys,3 Ppg Pl # 1,Pittsburgh,PA,15222,Restaurants
2020,56-492-6327,Five Guys,1029 Freeport Rd,Pittsburgh,PA,15238,Restaurants
2020,74-668-0767,Five Guys,5207 Liberty Ave # 101,Pittsburgh,PA,15224,Restaurants
2020,41-973-4564,Five Guys,1000 Ross Park Mall Dr # Vc02,Pittsburgh,PA,15237,Restaurants
2020,41-514-9561,Five Guys,324 Mcholme Dr,Pittsburgh,PA,15275,Restaurants
2020,38-245-0559,Five Guys,117 S Bouquet St,Pittsburgh,PA,15213,Restaurants
2020,24-618-4881,Flame Barbeque,1805 Babcock Blvd,Pittsburgh,PA,15209,Caterers
2020,43-872-8177,Flamers,100 Hillside Dr,Bethel Park,PA,15102,Restaurants
2020,43-872-7905,Flats,1500 E Carson St # 4,Pittsburgh,PA,15203,Night Clubs
2020,43-522-6977,Flats On Carson,1500 E Carson St,Pittsburgh,PA,15203,Restaurants
2020,74-046-2468,Flavors Famous Street Food,3231 Brighton Rd,Pittsburgh,PA,15212,Restaurants
2020,43-719-5724,Flix Sports Bar Grill & Games,11 Parkway Ctr # 300,Pittsburgh,PA,15220,Restaurants
2020,43-819-3120,Flowers In The Attic,7505 Saltsburg Rd,Pittsburgh,PA,15235,Florists-Wholesale
2020,83-151-2017,Fluted Mushroom Catering Co,109 S 12th St,Pittsburgh,PA,15203,Caterers
2020,71-751-3354,Flying Dutchman,4 Allegheny Ctr,Pittsburgh,PA,15212,Restaurants
2020,73-497-4144,Fogo De Chao,350 Olive St,Pittsburgh,PA,15237,Restaurants
2020,24-072-7040,Folino Brothers Pizzeria,373 Vanadium Rd # 101,Pittsburgh,PA,15243,Pizza
2020,46-437-8470,Food For Thought Deli,194 N Craig St,Pittsburgh,PA,15213,Restaurants
2020,30-777-6914,Fords Tavern,1402 Evergreen Ave,Pittsburgh,PA,15209,Bars
2020,53-348-6445,Foster's,680 Andersen Dr,Pittsburgh,PA,15220,Restaurants
2020,72-191-3197,Foundry Table @ Tap,381 N Shore Dr,Pittsburgh,PA,15212,Nonclassified Establishments
2020,74-772-8489,Fox's Pizza Den,12244 Frankstown Rd,Pittsburgh,PA,15235,Pizza
2020,74-761-6246,Fox's Pizza Den,4065 Penn Ave,Pittsburgh,PA,15224,Pizza
2020,21-311-2485,Fox's Pizza Den,2374 Golden Mile Hwy,Plum,PA,15239,Pizza
2020,40-143-0373,Dunkin',4578 Browns Hill Rd,Pittsburgh,PA,15217,Doughnuts
2020,40-169-6952,Dunkin',3907 Forbes Ave,Pittsburgh,PA,15213,Doughnuts
2020,40-334-3877,Dunkin',601 Grant St # 140,Pittsburgh,PA,15219,Doughnuts
2020,42-594-0762,Dunkin',2150 Brownsville Rd # 150,Pittsburgh,PA,15210,Doughnuts
2020,70-586-4994,Dunkin',2725 Freeport Rd,Pittsburgh,PA,15238,Doughnuts
2020,72-900-6186,Dunkin',2065 Ardmore Blvd,Pittsburgh,PA,15221,Doughnuts
2020,70-732-8652,Dunkin',1541 Washington Rd,Pittsburgh,PA,15228,Doughnuts
2020,70-607-0792,Dunkin',3200 Saw Mill Run Blvd,Pittsburgh,PA,15227,Doughnuts
2020,70-029-8393,Dunkin',40 Foster Sq,Pittsburgh,PA,15212,Doughnuts
2020,69-855-7972,Dunkin',5889 Forbes Ave # 7,Pittsburgh,PA,15217,Doughnuts
2020,68-855-1282,Dunkin',28 Market Sq,Pittsburgh,PA,15222,Doughnuts
2020,40-331-3464,Dunkin',800 W View Park Dr,Pittsburgh,PA,15229,Doughnuts
2020,40-313-7692,Dunkin',360 Curry Hollow Rd,Pittsburgh,PA,15236,Doughnuts
2020,71-499-6162,Dunkin',2961 W Liberty Ave,Pittsburgh,PA,15216,Doughnuts
2020,73-546-9407,Dunkin',1000 Airport Blvd # A,Pittsburgh,PA,15231,Doughnuts
2020,74-732-3383,Dunkin',5241 Liberty Ave,Pittsburgh,PA,15224,Doughnuts
2020,74-270-8059,Dunkin',98 Clairton Blvd,Pittsburgh,PA,15236,Doughnuts
2020,42-549-3554,Dusmesh Inc,1150 Banksville Rd,Pittsburgh,PA,15216,Restaurants
2020,11-838-1730,Eadie's Kitchen & Market,500 Grant St # 1,Pittsburgh,PA,15219,Caterers
2020,41-515-9380,Earth,218 5th Ave,Pittsburgh,PA,15222,Restaurants
2020,74-166-5188,Earth Inspired Salads,625 Liberty Ave,Pittsburgh,PA,15222,Restaurants
2020,72-307-3567,Earth Inspired Salads,611 William Penn Pl,Pittsburgh,PA,15219,Restaurants
2020,43-872-7581,Earth Inspired Salads,222 5th Ave,Pittsburgh,PA,15222,Restaurants
2020,71-884-3411,Ease,1100 S Braddock Ave,Pittsburgh,PA,15218,Restaurants
2020,30-777-6302,East End Food,7516 Meade St,Pittsburgh,PA,15208,Grocers-Retail
2020,11-835-3911,Eat N Park Hospitality Gp,1250 Banksville Rd,Pittsburgh,PA,15228,Restaurants
2020,11-826-7509,Eat'n Park,1002 Ohio River Blvd,Pittsburgh,PA,15202,Restaurants
2020,11-851-1336,Eat'n Park,5100 Clairton Blvd,Pittsburgh,PA,15236,Restaurants
2020,11-854-4113,Eat'n Park,301 S Hills Vlg,Pittsburgh,PA,15241,Restaurants
2020,44-010-2372,Eat'n Park,1005 S Bee St,Pittsburgh,PA,15220,Restaurants
2020,50-560-4611,Eat'n Park,100 Park Manor Dr,Pittsburgh,PA,15205,Restaurants
2020,73-585-9361,Eat'n Park,4 Allegheny Ctr,Pittsburgh,PA,15212,Restaurants
2020,83-146-7659,Eat'n Park,7671 Mcknight Rd,Pittsburgh,PA,15237,Restaurants
2020,83-163-4928,Eat'n Park,Route 8 & Saxonburg Blvd,Pittsburgh,PA,15223,Restaurants
2020,71-784-5060,Eat'n Park,120 5th Ave,Pittsburgh,PA,15222,Restaurants
2020,11-850-1147,Eat'n Park,11746 Frankstown Rd,Pittsburgh,PA,15235,Restaurants
2020,11-836-1062,Eat'n Park,1816 Murray Ave,Pittsburgh,PA,15217,Restaurants
2020,11-835-3903,Eat'n Park,2874 W Liberty Ave,Pittsburgh,PA,15216,Restaurants
2020,40-864-0172,Eat'n Park Distribution,410 Vista Park Dr,Pittsburgh,PA,15205,Restaurants
2020,44-664-1227,Eatunique,305 S Craig St # 1,Pittsburgh,PA,15213,Coffee Shops
2020,43-857-7430,Ebar,1000 Ross Park Mall Dr # 29,Pittsburgh,PA,15237,Restaurants
2020,70-527-0949,Eddie Merlot's,444 Liberty Ave # 100,Pittsburgh,PA,15222,Restaurants
2020,72-255-3065,Eddie V's Prime Seafood,501 Grant St # 100,Pittsburgh,PA,15219,Restaurants
2020,11-829-2036,Eddie's Pizza Haus,1744 Chislett St,Pittsburgh,PA,15206,Pizza
2020,73-080-3934,Edible Arrangements,1001 Liberty Ave # 3,Pittsburgh,PA,15222,Fruit Baskets-Gift
2020,21-872-1892,Eggheads Saloon,1162 Brookline Blvd,Pittsburgh,PA,15226,Bars
2020,73-798-4753,Eggs & Moore,2332 Arlington Ave,Pittsburgh,PA,15210,Eggs-Retail
2020,54-516-4618,Eggs-R-Us,2350 Noblestown Rd,Pittsburgh,PA,15205,Restaurants
2020,70-342-6865,Eighty Acres,1910 New Texas Rd,Pittsburgh,PA,15239,Bars
2020,71-550-0036,Einstein Bros Bagels,436 7th Ave # Koppers,Pittsburgh,PA,15219,Bagels
2020,56-485-4107,Einstein Bros Bagels,3 Ppg Pl # 1a,Pittsburgh,PA,15222,Bagels
2020,92-912-2406,Einstein Bros Bagels,979 Greentree Rd,Pittsburgh,PA,15220,Bagels
2020,74-283-3027,Einstein Bros Bagels,230 S Bouquet St,Pittsburgh,PA,15213,Bagels
2020,70-607-0726,Einstein Bros Bagels,3200 S Bouquet St,Pittsburgh,PA,15213,Bagels
2020,42-280-3000,Einstein Bros Bagels,4910 Baum Blvd,Pittsburgh,PA,15213,Bagels
2020,62-693-5456,El Campesino,460 Home Dr,Pittsburgh,PA,15275,Restaurants
2020,24-497-0299,El Campesino,4771 Mcknight Rd # 2,Pittsburgh,PA,15237,Restaurants
2020,11-854-4170,Elegant Accent Catering Inc,1620 Painters Run Rd,Pittsburgh,PA,15243,Caterers
2020,40-363-4332,Elegant Chaircover Designs LLC,203 Parkway View Dr,Pittsburgh,PA,15205,Caterers
2020,35-834-3648,Eleven,1150 Smallman St,Pittsburgh,PA,15222,Restaurants
2020,42-571-0989,Em Pizzaeria,4140 Saw Mill Run Blvd,Pittsburgh,PA,15227,Restaurants
2020,70-990-5195,Embassy Suites,535 Smithfield St # 2500,Pittsburgh,PA,15222,Hotels & Motels
2020,69-397-6276,Emilianos Mexican Grill & Bar,2557 E Carson St,Pittsburgh,PA,15203,Restaurants
2020,63-427-8907,Emma's Market & Deli,1580 Mclaughlin Run Rd # 101a,Pittsburgh,PA,15241,Restaurants
2020,40-423-7814,Empire Palace,5100 Corporate Dr,Pittsburgh,PA,15237,Restaurants
2020,74-067-3888,Defer Coffee,2002 Smallman St,Pittsburgh,PA,15222,Coffee Shops
2020,56-475-7862,Degiroma Inc,7105 Harrison Ave,Pittsburgh,PA,15218,Bars
2020,11-815-7221,Delallo's Restaurant-Catering,91 Fort Couch Rd,Pittsburgh,PA,15241,Restaurants
2020,72-696-9227,Delallos Cafe,91 Fort Couch Rd,Pittsburgh,PA,15241,Restaurants
2020,72-170-4951,Delarosa Fresh Homemade Foods,9917 Frankstown Rd,Pittsburgh,PA,15235,Caterers
2020,68-504-5353,Deli On Butler Street,4034 Butler St,Pittsburgh,PA,15201,Restaurants
2020,40-436-8329,Deli On North,4 E North Ave,Pittsburgh,PA,15212,Restaurants
2020,43-315-5003,Deluca's Diner,1110 Park Manor Blvd,Pittsburgh,PA,15205,Restaurants
2020,11-842-8747,Deluca's Restaurant,2015 Penn Ave,Pittsburgh,PA,15222,Restaurants
2020,22-971-5222,Denise & Earl's,7709 Frankstown Ave,Pittsburgh,PA,15208,Bars
2020,43-192-0376,Denise's Diner,2332 Arlington Ave,Pittsburgh,PA,15210,Restaurants
2020,44-664-0096,Denny's,271 Clairton Blvd,Pittsburgh,PA,15236,Restaurants
2020,40-648-0020,Denny's,2701 Freeport Rd,Pittsburgh,PA,15238,Restaurants
2020,44-665-2398,Denny's,7319 Mcknight Rd,Pittsburgh,PA,15237,Restaurants
2020,44-664-6036,Denny's,2180 Greentree Rd,Pittsburgh,PA,15220,Restaurants
2020,44-666-4922,Desalla's Pizza,708 E Warrington Ave,Pittsburgh,PA,15210,Pizza
2020,71-439-2880,Di Bella's Old Fashioned Subs,16 Market Sq,Pittsburgh,PA,15222,Restaurants
2020,40-383-7353,Di Bella's Old Fashioned Subs,222 5th Ave,Pittsburgh,PA,15222,Restaurants
2020,38-495-1224,Di Bella's Old Fashioned Subs,6501 Steubenville Pike,Pittsburgh,PA,15205,Restaurants
2020,66-163-9229,Diamond Jim Cafe,2002 Brownsville Rd,Pittsburgh,PA,15210,Restaurants
2020,72-140-4179,Dianoia's Eatery LLC,2549 Penn Ave,Pittsburgh,PA,15222,Restaurants
2020,43-389-7569,Dicarlo's Pizza Pittsburgh,2080 Saw Mill Run Blvd,Pittsburgh,PA,15210,Restaurants
2020,63-432-4198,Difiore's Ice Cream Delite,120 Shiloh St,Pittsburgh,PA,15211,Ice Cream Parlors
2020,42-809-2693,Dijlah Restaurant,4130 Butler St,Pittsburgh,PA,15201,Restaurants
2020,67-246-7081,Diner,3231 Brighton Rd,Pittsburgh,PA,15212,Restaurants
2020,69-439-7720,Dinette,5996 Centre Ave # 5,Pittsburgh,PA,15206,Restaurants
2020,40-647-9030,Dipietro's,412 Perry Hwy,Pittsburgh,PA,15229,Espresso & Espresso Bars
2020,42-039-9665,Disanto Pizza,125 W Station Square Dr,Pittsburgh,PA,15219,Pizza
2020,53-712-1725,Dish Osteria & Bar,128 S 17th St,Pittsburgh,PA,15203,Restaurants
2020,25-136-9542,Ditka's Of Pittsburgh,1 Robinson Plz # 120,Pittsburgh,PA,15205,Restaurants
2020,74-716-3958,Dive Bar & Grille,607 S Braddock Ave,Pittsburgh,PA,15221,Restaurants
2020,70-488-4583,Dive Lawrenceville Inc,5147 Butler St,Pittsburgh,PA,15201,Restaurants
2020,73-446-2322,Divine Delectables,2144 Ardmore Blvd # 1fl,Pittsburgh,PA,15221,Restaurants
2020,40-869-6022,Divine Delectables Unltd Inc,2609 Belmar Pl,Pittsburgh,PA,15218,Caterers
2020,60-331-3909,Dj's 7141,7141 Frankstown Ave,Pittsburgh,PA,15208,Bars
2020,72-617-7674,Dj's On 18th,149 S 18th St,Pittsburgh,PA,15203,Bars
2020,73-616-2661,Dnc Sandwich Express,7246 Kelly St,Pittsburgh,PA,15208,Restaurants
2020,43-929-3765,Doce Taqueria,1220 E Carson St,Pittsburgh,PA,15203,Restaurants
2020,71-822-9217,Dog Daze & Cafe,12 Mccandless Ave,Pittsburgh,PA,15201,Pet Washing & Grooming
2020,41-636-5165,Domenico's Ristorante-Pizzena,8350 Perry Hwy,Pittsburgh,PA,15237,Restaurants
2020,23-868-1548,Domino's,1019 W View Park Dr,Pittsburgh,PA,15229,Pizza
2020,74-820-6918,Domino's,6518 Steubenville Pike,Pittsburgh,PA,15205,Pizza
2020,11-840-9218,Domino's,2600 Ardmore Blvd,Pittsburgh,PA,15221,Pizza
2020,94-608-9208,Domino's,1001 E Carson St,Pittsburgh,PA,15203,Pizza
2020,63-428-4004,Domino's,21 Foster Ave,Pittsburgh,PA,15205,Pizza
2020,63-428-4020,Domino's,119 N Sheridan Ave,Pittsburgh,PA,15206,Pizza
2020,65-916-7019,Domino's,300 6th Ave # 100,Pittsburgh,PA,15222,Pizza
2020,43-358-4808,Domino's,11822 Frankstown Rd,Pittsburgh,PA,15235,Pizza
2020,94-612-7164,Don's Diner,1729 Eckert St,Pittsburgh,PA,15212,Restaurants
2020,11-830-3585,Dons's Bar,151 Margaret St,Pittsburgh,PA,15210,Bars
2020,63-428-4038,Donte's Pizzeria,6409 Brownsville Rd,Pittsburgh,PA,15236,Pizza
2020,11-835-4695,Dor-Stop Restaurant,1430 Potomac Ave,Pittsburgh,PA,15216,Restaurants
2020,11-851-1229,Dorido's Restaurant,6408 Brownsville Rd,Pittsburgh,PA,15236,Restaurants
2020,60-329-4216,Double L,307 Grant Ave,Pittsburgh,PA,15209,Bars
2020,60-744-1946,Double Wide Grill,2339 E Carson St,Pittsburgh,PA,15203,Restaurants
2020,60-357-2173,Doubletree,1 Bigelow Sq # 1,Pittsburgh,PA,15219,Hotels & Motels
2020,40-072-5537,Doubletree,500 Mansfield Ave,Pittsburgh,PA,15205,Hotels & Motels
2020,62-397-4193,Down The Road Lounge,700 Unity Center Rd,Pittsburgh,PA,15239,Bars
2020,71-154-4905,Dq Carson Street LLC,2795 Saw Mill Run Blvd,Pittsburgh,PA,15227,Restaurants
2020,11-846-6432,Dq Grill & Chill,2795 Saw Mill Run Blvd,Pittsburgh,PA,15227,Restaurants
2020,83-162-3731,Dq Grill & Chill,1223 E Carson St,Pittsburgh,PA,15203,Restaurants
2020,73-222-3752,Dragon Palace,1714 Main St,Pittsburgh,PA,15215,Restaurants
2020,42-598-4191,Dragonfire Japanese Steakhouse,1500 Washington Rd,Pittsburgh,PA,15228,Restaurants
2020,11-840-9093,Drew's Restaurant,2060 Ardmore Blvd,Pittsburgh,PA,15221,Restaurants
2020,70-819-0438,Drift Hookah Lounge,2236 Murray Ave,Pittsburgh,PA,15217,Bars
2020,73-734-8445,Driftwood Oven,3615 Butler St,Pittsburgh,PA,15201,Restaurants
2020,42-603-6306,Dubby's Restaurant,705 Brushton Ave,Pittsburgh,PA,15208,Restaurants
2020,40-218-2189,Duke's Rib House & Grille,1910 Cochran Rd,Pittsburgh,PA,15220,Restaurants
2020,41-633-6732,Dukes Station III,1910 Cochran Rd,Pittsburgh,PA,15220,Restaurants
2020,11-829-9262,Conicella Pizza,422 Greenfield Ave,Pittsburgh,PA,15207,Pizza
